S.1,S.2,S.3,S.4,S.5,S.6,S.7,S.8,S.9,S.10,S.11,S.12,S.13,S.14,S.15,S.16,S.17,S.18,S.19,S.20,S.21,S.22,S.23,S.24,S.25,W,Y,Z,weights
3.598040102,2.394052746,2.072001691,1.090475488,0.788063926,1.659106811,1.885892351,2.336884016,1.686468202,1.20395247,1.925013122,1.739375497,0.287808908,0.778920557,0.12693475,-0.015024576,-0.702895828,0.137438918,0.046594043,1.30313558,0.072593777,-0.714045082,0.388242629,0.320157611,0.440534857,2,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1
1.884630419,1.622098111,1.465896741,1.664154539,0.89089839,1.588981169,2.214940128,1.173406027,2.358830416,2.176712191,1.225490093,2.423433593,0.739749269,-0.575424941,-0.00883873,0.410430758,0.226550881,-0.181022542,-0.353759903,0.055000111,0.302806389,-0.262725219,0.307016684,0.15562574,-0.200715557,1,0,1,1
3.117540167,1.773107131,1.862701489,0.980340143,2.762206132,1.363062621,1.991010843,1.285053885,2.308266615,2.136837136,1.263189801,1.270313959,0.43348456,0.385493414,-0.41191376,0.143957218,-0.842594237,-0.213121449,0.062884137,-0.316725833,-0.380198132,0.354142914,-0.037502762,-0.50769417,0.209115109,2,0,0,1
1.950159651,2.214060424,1.768078039,1.842653953,0.582830661,1.678608048,1.362835468,2.056976453,1.505040574,0.8367474,1.552671214,1.291719745,-1.001302121,0.955789686,0.892882356,0.542499741,1.001778827,0.151212495,0.299627462,0.444476663,-0.29025395,0.572019303,-0.149123773,0.253724563,-0.61755264,2,0,1,1
2.379309447,2.132887676,2.701456007,1.83265421,1.68764892,2.248373885,2.342326896,1.441062965,2.031055718,2.272958961,1.631251778,2.426195345,-0.343920637,-0.457711418,-0.493681111,-0.263372644,0.062856231,-0.440762661,-0.401193739,0.420923881,-0.337628659,0.072995718,-0.349996238,-0.256375282,0.216909356,2,0,0,1
-0.919127033,-0.416453493,-0.988065687,-0.954198093,-1.665538214,-0.068256286,-0.238528673,-0.291620664,-1.430186507,-1.851233997,-2.014178676,-1.692160292,-0.198726057,0.270014938,0.165012607,-0.524908743,-0.520927575,-0.653770763,-0.70690784,-0.503270678,0.952433386,-0.461912954,-0.616758289,-0.108306959,0.560953741,1,1,1,1
2.19858468,3.044432537,1.93967161,2.058621946,1.933513842,1.295606669,1.118717962,1.731957759,2.047728904,2.238919753,1.789056559,2.192956961,-0.691158769,-0.060427093,-0.585175962,0.943327148,-0.766095893,-0.149539404,-0.124609322,-0.152507371,0.541725511,0.340311266,-0.098577344,0.312656591,-0.00139547,2,0,0,1
2.712363449,2.195343725,1.761301817,1.582883084,0.867652106,1.944873451,1.824846193,1.577728866,2.994890031,1.217741128,1.969541966,1.886009372,-0.370737849,-0.081661473,0.482368842,0.33856771,0.086058516,0.276205752,0.245187635,0.168610342,0.302106113,-0.469783992,-0.357716,-0.222434154,0.020502897,3,0,0,1
2.561542623,1.354029315,2.771344405,2.482212293,2.518351533,1.166115458,1.330255982,1.521600845,2.814828198,1.756456387,1.63531264,1.348222037,0.186184594,-0.011930851,0.536389742,0.576048096,-0.231303608,-0.320476195,0.265475649,-0.202584553,-0.136162808,-1.358950527,-0.169056488,-0.275729231,-0.446730701,1,0,1,1
0.195600249,-0.010930052,-1.327566179,-1.362469621,-0.643991577,-1.304405316,-0.116105841,-0.550666928,-1.041604642,-0.997965027,-0.176153538,-1.151474782,0.70871613,0.43897852,-0.611501163,0.056982716,0.246128856,-0.135696661,0.848782241,-0.249564193,-0.157584198,0.058790585,0.005831881,-0.61681456,0.492896092,3,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1
3.228372454,2.708477697,1.566678351,1.731837772,2.188001257,0.723243384,2.226317748,2.290706804,0.703919465,1.359159151,1.442539613,1.603717688,-0.113596628,0.085993212,0.171292805,0.31077064,-0.945678319,-1.135183028,0.00723079,0.233322254,-0.589640655,-0.569354387,-0.369822313,-0.454046995,0.100577425,3,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
0.765626656,-0.72612726,-1.218142393,-1.258036628,-1.723416288,-1.139975256,-0.717238102,-2.150090668,-0.653766611,-0.05670075,-1.213988757,-1.492350936,0.187025737,-0.319833929,0.050306316,0.384039712,-0.233611102,0.796913868,0.276892375,0.958641145,-0.500386828,-0.146050282,-0.631594337,-0.726504309,0.764202138,3,0,1,1
1.947292292,1.866868627,2.090556544,1.523657258,1.235476207,1.973551636,2.185204036,1.975446626,2.057022845,1.685664075,2.014161016,2.671786394,-0.961305303,-1.353067949,-0.596459732,0.128448752,-0.009739262,0.020247794,1.152001609,0.296739785,-0.188368128,-0.353559392,0.573606256,1.055957599,-0.633203603,1,0,0,1
2.532931011,1.795853456,1.740081989,2.269657237,2.406518003,0.816958074,1.156753197,1.78757074,1.202293155,1.454692341,1.422384077,1.339182703,-0.950096327,-0.492655908,-0.826772181,0.087833167,0.207891193,-0.105439633,0.622932418,0.726481668,-0.691772905,0.443308515,0.291447375,-0.419024122,-0.196664023,2,0,0,1
2.062345501,2.957265636,1.601877558,1.67499897,1.161406972,1.569167295,1.961426295,1.823888373,1.106622582,1.292757823,1.80108782,2.059401558,-0.14386117,-0.794403255,0.788339686,-0.479631135,0.232441163,0.63255792,-0.879912344,-0.081356168,0.021807398,0.641980752,0.176767001,-0.519299203,-0.583036919,3,0,0,1
3.182646589,3.038795608,1.218241193,1.85176905,1.939480915,1.522526105,1.971080986,1.665363076,2.197985357,1.464036578,1.150093033,2.236504313,-0.030369192,0.730335658,-0.642280616,1.47485185,-0.075083757,-0.116567418,0.54486366,0.39596699,-0.356113917,-0.456691308,0.132096028,0.193290676,0.04519747,3,0,0,1
-0.527991863,-0.242524094,-1.743116629,-0.946029019,-0.633896891,-1.205364498,-1.248698112,-2.133851475,-0.878314945,-0.925235996,-0.822368383,-0.478447584,0.648353686,0.59752067,-0.415265079,-0.130047878,0.056123962,-0.327225806,-0.080660808,-0.139878977,-0.303734804,-0.201415684,-0.029087501,-0.645797461,0.933741873,2,1,1,1
2.280798338,1.755365226,2.282089477,1.712385508,2.335225871,1.851237445,2.101313289,1.976297885,2.206190765,1.867708112,1.801879152,1.131329482,0.190551475,-0.733430521,-0.876076756,0.204765259,0.393883527,-1.022016582,0.014624536,0.506549304,0.272812499,0.199633225,0.201701621,0.19624766,-0.780288418,2,0,0,1
2.116189079,2.516171647,1.257493944,1.299879778,1.433787129,1.7601026,1.882359625,1.893073469,2.035129305,1.475781756,1.192892295,1.665031078,-0.12444086,0.08135088,0.491312024,-0.470451191,-0.2036685,-1.14750075,0.82854998,0.095250017,0.379026742,-0.10710895,0.08456323,-1.056764008,-1.145034867,2,0,0,1
2.43679884,1.74757629,1.163412818,2.183535364,1.980767233,2.018134357,2.330745614,1.147142077,1.641695001,1.530445857,1.533436725,1.842155646,-0.414583739,0.350693919,-0.190001986,0.149375494,-0.42625731,0.266425638,0.275115336,0.762050238,1.080362961,-0.2258524,0.156169782,-0.419024632,0.58821504,2,0,0,1
1.374395422,1.787974061,1.928066737,1.238484618,1.595095162,2.969489898,0.977959013,1.778969352,2.01031836,0.962661886,0.819081074,1.891702802,-0.271034426,-0.277051903,0.933842728,0.316733697,0.122913552,0.116002547,-0.143065369,0.508842034,-0.258787078,-0.157189801,-1.033501269,-0.469814128,-0.035791164,1,0,0,1
1.885564208,1.988510475,1.77475106,1.55216206,2.466722585,0.999034523,1.300756955,0.863138691,1.839303217,1.030779556,2.096107783,1.295228047,-1.05384776,0.628495718,-0.327681006,0.508387268,0.32831828,-0.433013258,0.177498106,0.052646285,-0.326507873,-0.324760799,0.25861661,-0.921586145,-0.668139543,3,0,1,1
-0.703304644,-0.707671033,-1.476814479,-0.612465384,-0.963113271,-0.81200619,-1.409503639,-0.124429802,-0.778805972,-1.914799524,-0.469137647,-0.813054538,-0.323407751,0.008943051,-0.258798329,-0.491553643,1.047278024,-0.781382589,-0.432854884,0.460168746,0.278779234,0.208800366,-0.101320702,0.378344356,-0.481259502,1,1,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1
2.712081631,2.775724273,1.471469855,1.935702355,1.725562578,1.211617608,1.185560943,1.202062537,1.763388352,1.187093696,2.106098738,1.610061959,-0.420052811,-0.723654456,-0.749417928,0.680518969,0.573376009,-1.215110051,-0.206155034,-0.070807634,0.029980864,-0.397413943,0.550504382,0.142076266,-0.098088864,3,0,0,1
1.872452153,1.564262436,1.083393056,1.060913957,1.491865711,1.224226811,1.560143021,1.814032159,2.155144963,1.545363984,2.363239372,1.933168328,0.432254597,-0.540618628,0.002397223,0.410529248,0.007695823,-0.410330381,-0.308610696,0.399629844,0.388260149,0.182559344,-0.041366398,0.35348949,-0.249875311,1,0,1,1
2.572032678,2.96689931,1.670590511,1.248345138,2.24231091,1.326209028,1.527072261,1.019962963,1.652651541,1.936528499,2.497222621,1.736382975,-0.35107899,-0.267851731,-0.792048994,0.621455983,0.487886846,-0.442935467,0.340428142,0.502655043,0.261342421,-0.631591913,0.917287143,-0.380199468,-0.787056945,3,0,0,1
1.832572449,1.92430834,1.635975001,1.791042947,2.699184628,2.292755958,1.820681947,1.13919322,2.18125606,1.269920158,1.120856656,1.59640322,-0.297957167,0.142611514,-0.28859206,-0.33524212,-1.159113608,-0.913153658,0.22690388,0.462296089,0.860999304,0.136440365,-0.004962572,0.135185724,-0.207636136,1,0,0,1
2.467152656,1.68895634,0.949350895,1.795578199,1.598889759,1.0920553,1.663119275,2.208875066,1.245856831,1.792322639,0.557324693,1.841089145,-0.054712247,-0.094920014,0.938304653,-0.632848037,0.136008691,0.321543424,0.542077946,0.081783683,0.146733069,-0.547299485,-0.270414206,0.113994256,-0.496001434,1,0,1,1
2.243795418,2.301184546,1.388196734,1.03459215,1.266972081,1.486912877,2.684871638,1.056106045,1.95363705,2.199743653,1.116976034,1.604401616,-0.649462409,-0.272704858,-0.551844805,-0.019177369,0.722800278,-1.014385904,0.367057261,0.523828703,0.115312823,0.499755433,-0.620192694,-0.576285604,0.270884085,1,0,1,1
2.167736716,2.128645511,1.92436683,2.032013608,2.619356694,1.702498135,0.836689819,2.624614122,1.106046136,2.745249983,2.153238385,1.352096793,0.89726735,0.700433359,0.117821017,0.456390452,-0.587413897,0.290046183,-0.059812125,0.154113138,0.47812877,-0.492347871,0.064312231,0.388348753,0.18989571,1,0,0,1
2.872720528,2.255723954,0.707721389,1.193211822,1.898750315,1.804365231,0.477649054,1.967460964,1.921131028,1.693422855,2.259398153,1.567931404,0.000722778,-0.607579164,0.472701001,-0.285949503,0.080101687,0.417022954,-0.424023871,-0.168013151,0.654068115,-0.360863773,-0.578425336,-0.659915324,1.002929819,2,0,1,1
1.6735533,2.071406397,1.305227689,1.487759202,2.011881506,1.207218836,1.735249067,2.123115473,1.163501174,1.802419051,1.90773817,1.877939744,-0.245939855,-0.167072725,0.301625584,0.000728271,0.374041731,-0.245786076,-0.883696664,-0.217395598,0.523558888,-0.802067557,-0.192703849,-0.638196297,0.458969203,1,0,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1
3.061434891,2.902267381,1.786017221,0.99674788,1.901699343,2.28761383,2.01073486,0.899131378,1.516886841,0.569175234,3.059964503,2.110895528,0.405896686,-0.418281128,-0.054398512,0.018208035,0.283552004,0.098695722,0.21649321,-0.443688941,-0.210281741,-0.331178642,-0.079874159,0.464055193,-0.101834106,3,0,0,1
3.179311701,2.125520841,1.075310156,1.80309773,1.266717209,2.32086898,1.596751335,1.687512547,0.997453877,2.143006614,1.434021086,1.43035367,0.608947102,0.428844927,0.432634178,0.608288318,0.511990686,0.418326871,0.642232523,-0.283114013,-0.126846265,0.703563871,0.326259465,0.229169997,-0.046879868,2,0,0,1
1.991223925,1.917544832,1.579825998,1.099048459,1.542035241,1.517562605,2.084478485,2.37023863,2.591525481,1.239106205,1.401567665,1.608251121,-0.297568816,-1.03608289,-0.523345371,0.43004249,0.57818062,0.030512618,-0.843208757,-0.046398303,0.244943093,-0.763660594,-0.32739175,0.531411103,0.778949011,2,0,0,1
1.973349,2.200627858,1.520754926,1.551989371,1.331036524,1.753539488,1.534652303,1.488446111,2.265594564,0.757457772,1.331796309,1.827202805,0.528245674,-0.490340491,0.454404008,0.343914118,0.242475081,-0.046803416,-0.471043011,0.132659748,-1.260655747,-0.424400927,0.093539799,-0.764612697,0.434288934,2,0,1,1
1.863791666,2.159671762,1.823707977,2.575509189,1.505634063,1.949034398,0.988219537,1.186368994,1.659939242,2.228986999,2.000827262,2.260649863,0.107397918,-0.884174694,0.484504655,0.498518874,0.188309113,0.215102481,-0.311520708,0.541214203,0.564987295,0.100754883,0.382353698,-0.164949999,0.386999945,2,0,1,1
1.882646685,2.180299178,2.233148466,0.958181451,1.970673051,2.120624709,2.395621792,0.912233842,1.007985746,0.9672402,1.984417146,2.175650087,0.316903865,-0.639296922,-0.162375527,-0.691003308,0.058224785,-0.221927134,0.509256152,0.466060176,-0.380638688,-0.210010028,0.388436841,0.4112389,-0.23886844,2,0,0,1
0.361763156,-0.350923213,-1.365293571,-0.814312743,-1.393880445,-1.258301638,-0.405519292,-0.723566,-0.606282578,-1.337686278,-0.707262083,-1.321466785,0.10458469,0.520261442,-0.527849073,0.075272598,-0.030564535,0.014050833,-0.358204135,0.828270309,-0.792537644,0.199625107,-0.289441789,-0.070168488,-0.522733718,2,0,1,1
2.521371628,2.297197094,1.945325934,2.215660015,1.202906061,1.537574423,1.748350954,0.517635607,2.816766969,2.662955538,2.89796534,1.342855281,-0.677475989,-0.771544401,0.641874221,0.806925803,0.695299513,0.384359591,0.169340245,-0.027281813,0.219222258,-0.900432897,-0.355225118,0.049074106,0.302505677,2,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1
2.104351521,3.095937036,1.633597993,1.893466795,1.43255285,1.966976391,2.206397909,1.729376588,2.293335607,2.167215163,2.218868924,1.816575006,0.331532033,0.405881587,0.088873551,0.286143784,0.173930041,-0.120602768,0.177622441,0.22741628,-0.754693234,0.477162602,0.243689072,0.841740041,0.837892408,3,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,0,1
1.918099998,1.940398286,1.922636069,1.90592059,2.373196598,1.970961824,1.337829444,1.522136464,2.306009411,1.611671696,1.483746691,2.48542637,0.684021763,-0.497796372,-0.431594296,0.741898899,-0.007460397,0.645436721,-0.079284641,-0.303256374,0.524639347,-0.197646846,0.153388247,0.357792479,-0.318686945,2,0,1,1
2.532658679,1.401806913,1.73324214,1.692159107,1.888989587,1.424481066,2.284237958,2.25022134,1.881560593,1.816049501,0.800725953,1.842684946,-0.915135273,-0.819779667,0.644303271,0.116696641,-0.138719491,0.285262373,-0.05854516,-0.466115262,0.920011349,0.335662023,-0.18851486,-0.838592219,-0.941940556,1,0,1,1
1.833973054,3.22500368,1.385798162,2.189658631,2.058859978,2.065100583,1.187620005,1.557473598,1.959802397,0.700736611,2.10416769,2.009190624,-1.251804325,0.643002683,-0.050378906,-0.053281561,-0.35347495,0.210189859,-0.139218287,-0.422676445,0.06891363,0.086942046,-0.210270283,-0.552675621,-0.024624369,1,0,0,1
-1.197020762,-1.257863028,-1.380234554,-0.261520695,-1.204831902,-0.830376972,-1.193276933,-0.721959736,-1.107392517,-1.35151474,-0.570232614,-1.114382567,0.055962894,0.063863931,-0.144697291,-0.913857521,-0.180904128,-0.77780057,-0.387856399,-0.82356831,0.021541958,-0.042230778,-0.190128913,0.424369596,0.034211407,1,1,1,1
2.333110905,2.251228565,1.945701622,1.458398439,1.825516839,1.893595843,1.65891217,1.976118556,1.355926694,2.436688016,1.050228774,0.74843137,-0.30300524,-0.27811256,-0.638613791,-0.820674468,0.538098632,0.714681731,0.596638138,0.036233612,-0.209516926,0.68238076,-0.045383778,-0.870706796,-0.292469851,2,0,0,1
2.319106235,2.139482167,2.540639261,1.841400212,2.113161271,1.769514163,0.821173222,1.03372105,2.125058925,2.268158179,1.617911492,2.488320096,-0.224795741,0.529799324,-0.155190539,0.217351805,0.242289815,-0.520617965,0.167044115,-0.703616896,0.630976898,1.228525854,-0.144048549,-0.011739573,-0.191284394,2,0,1,1
2.498989878,2.818770494,1.53373011,1.220414161,1.602026052,1.500146883,2.001529196,1.274130598,1.168543731,1.301918017,2.036023351,1.280399644,0.930749131,1.074179294,-0.245697536,0.703015444,-0.443659298,0.869645227,-0.259565809,-1.027045416,0.03335568,0.003149787,0.515855274,-0.677986672,0.400039965,3,0,0,1
2.686165873,2.316827814,1.592481227,1.506324428,2.230007658,1.376498952,1.96244757,1.540462193,1.851636074,1.23958677,2.650030123,0.895444119,0.305553643,0.276016191,0.270848094,0.12205743,-0.459220111,0.379231058,-0.282831567,0.765379784,0.326414559,-0.272810893,-0.442096354,-0.84567687,0.222561222,3,0,0,1
1.607108693,2.24732583,1.260709433,1.945333615,0.895028485,1.393524243,2.11157492,1.159726041,2.822206966,0.992845338,1.46491296,1.957581291,0.175300219,1.130422355,-0.186973261,-0.021234311,-0.537723109,0.562685952,-0.109721598,-0.182410842,-0.376354199,-0.704371905,0.182307986,0.339338143,0.357950808,1,0,0,1
1.894321466,2.205798718,1.951271181,1.939823953,1.148941353,2.360112965,1.857427543,1.797788013,2.065432067,2.883508203,1.733321739,1.406671233,0.701925734,-0.246979279,0.588710472,-0.950270366,-0.429532793,-0.070366379,0.292549634,-0.104198718,0.319603849,0.532922466,-0.143425683,-0.19642776,0.22042944,2,0,0,1
1.345855577,1.36227843,2.135631565,1.886581699,1.553653408,0.929012323,1.394528342,0.84326401,2.364350943,0.851283976,1.864090825,1.670760283,0.466666473,0.449020406,-0.177523814,-0.260006625,-0.214057454,0.217362725,0.185406941,-1.050653142,-0.2645095,-0.489037193,0.607099017,-0.53698187,0.545208116,1,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1
-0.259379894,-0.047816121,-1.531107423,-1.230122966,-1.671607767,-0.943285065,-0.25836437,-1.140290799,-0.839901643,-0.78186913,-1.883927873,-0.956942659,0.587028949,0.200856837,-0.644739157,0.260409183,-0.128257824,0.869976945,-0.100430958,0.192013181,-0.356304564,0.469396709,-0.04789237,-0.261468612,0.286303174,2,0,1,1
2.408689252,2.613023891,2.404572764,1.484719988,1.500166372,2.344941178,0.632144446,1.65769906,2.519089925,1.081052961,1.664605937,2.654121793,0.255530211,-0.468926757,1.609494974,0.098221344,0.097342041,-0.890200978,0.741287415,-0.30371525,0.121460028,-0.243479095,0.299889037,0.214550825,0.17618193,3,0,0,1
2.041962593,1.643627615,2.41594366,1.379176886,1.519984405,2.564111284,1.403377946,2.401134778,1.384945313,2.405099487,1.954850352,1.62478772,0.957829862,-0.304972216,0.546713286,-0.439867051,-0.230111804,-0.366819224,0.709258208,0.629895086,0.499120159,-0.140228887,0.310110928,1.030422885,0.321652436,3,0,0,1
2.657920262,2.420453286,1.441045609,2.141537304,1.874555138,2.306552883,1.553957255,2.559970909,2.23551088,1.847551497,1.04840744,1.696162248,0.433328636,0.527329138,-1.058915519,-0.525534077,0.588283746,-0.029519899,-0.807164077,-0.023341528,-0.748378257,0.361382347,0.041180497,-0.133038753,0.531145003,3,0,0,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1
2.51102268,2.965979428,1.801289245,2.21789643,1.211101868,1.597349971,2.262649095,2.54296313,1.506286905,1.799756444,1.159398085,1.428900124,0.023720439,0.118211079,0.141081933,0.236364523,-0.68785565,-0.374778162,0.613082929,0.089646308,0.172088412,0.341655478,0.004258328,0.072014198,-0.029978041,1,0,1,1
2.484902814,1.158347834,1.846379674,1.947902213,0.962056705,1.139843497,1.877451514,1.450482716,1.743924112,2.502177227,1.018622142,1.80631872,0.57880623,-0.806785651,-0.134787,-0.020124581,0.399623695,-0.44880619,0.156483317,0.017822847,0.414501524,-0.070557767,0.18798972,0.12638298,-0.168060428,1,0,0,1
2.617814805,2.524478096,2.369283519,1.591401164,1.814839445,1.597508919,1.212844375,1.343089805,1.494886149,2.343516805,1.534195465,2.273929741,0.441922447,-0.559031646,0.703601518,-0.221410667,0.037807121,-0.748518983,-0.203365288,-0.480569697,0.992927999,-0.396081326,0.544189233,0.688191108,-0.549861216,1,0,1,1
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,1
2.457080409,3.396649975,1.418893378,1.928756577,2.326802529,1.848838906,2.179564646,1.336191979,1.790738509,1.007328361,0.331401427,1.941556778,1.172417243,0.098965631,0.431523954,-0.596480576,-0.204375304,-0.425188735,-0.124958041,-0.463133472,0.682025161,-0.407437841,0.175868778,-0.35797835,-0.727956712,3,0,1,1
